round,frame_accuracy,round_wall_time,mean_ingestion_wait,mean_compute_time,mean_upload_queue,mean_upload_xfer,mean_download_time,acc_car,acc_van,acc_bus,acc_others
91,0.8552670844524023,176.55282926559448,0.9528285978501699,75.87931108474731,0.0008505980173746744,0.10485309480510872,0.37268918474950424,0.8811604334148899,0.617737003058104,0.9144736842105263,0.36363636363636365
92,0.6225007460459564,185.36957597732544,0.6323888538855121,79.2350188891093,0.00015465418497721353,0.1475165057889752,0.36014876709680893,0.6455784690667599,0.3516819571865443,0.75,0.9090909090909091
93,0.8412414204715011,183.7433843612671,0.6856513270926925,76.98231474558513,0.0001370112101236979,0.05345870696882619,0.4452829217129559,0.8552953512757777,0.7308868501529052,0.8486842105263158,0.36363636363636365
94,0.8394509101760669,195.67120575904846,0.6709451422625009,84.36695710817973,0.0001484553019205729,0.06019279994917739,0.28918299601727454,0.8524991261796575,0.7492354740061162,0.8223684210526315,0.36363636363636365
95,0.8475082065055207,179.2811872959137,0.6838488108583166,72.18692191441853,0.00015664100646972656,0.08905127327833366,0.43859038129290423,0.8563439356868228,0.7492354740061162,0.9276315789473685,0.36363636363636365
96,0.8854073410922113,190.1554033756256,0.6599146172071534,84.04576007525127,0.0001537799835205078,0.12134883254180219,0.3858132612550607,0.9143656064313177,0.636085626911315,0.9144736842105263,0.36363636363636365
97,0.8090122351536855,178.90482115745544,0.739223590316862,81.12869358062744,0.00016268094380696615,0.1486726074840764,0.47230800528786987,0.8196434813002447,0.7155963302752294,0.8421052631578947,0.36363636363636365
98,0.8319904506117577,174.3894965648651,0.852598755644442,70.34773055712382,0.00016848246256510416,0.14476552117953953,0.3371590289337815,0.8371198881509961,0.7767584097859327,0.8881578947368421,0.36363636363636365
99,0.8871978513876455,162.0577735900879,0.673968661938266,69.67282422383626,6.469090779622395e-05,0.11151893481919413,0.2656419594588405,0.916812303390423,0.6819571865443425,0.8157894736842105,0.2727272727272727
100,0.8290062667860341,100.85511946678162,0.9364253278491357,41.57740640640259,4.967053731282552e-05,0.10892053376174653,0.37475170758833204,0.8402656413841314,0.7003058103975535,0.9276315789473685,0.36363636363636365
