timestamp,sender_id,event,source,queue_length
346.293214206,camera0,sample_received,live,8
346.294287372,camera2,sample_received,live,8
346.295753955,camera1,sample_received,fallback_kde,2529
346.303832028,camera1,sample_received,fallback_kde,2530
346.3108034,camera1,sample_received,fallback_kde,2531
346.320969103,camera1,sample_received,fallback_kde,2532
346.326703693,camera1,sample_received,fallback_kde,2533
346.338733757,camera1,sample_received,fallback_kde,2534
346.341130298,camera2,sample_received,live,9
346.341936381,camera0,sample_received,live,9
346.347480694,camera1,sample_received,fallback_kde,2535
346.358056046,camera1,sample_received,fallback_kde,2536
346.369194465,camera1,sample_received,fallback_kde,2537
346.381186548,camera1,sample_received,fallback_kde,2538
346.385238678,camera2,sample_received,live,10
346.38665033,camera1,sample_received,fallback_kde,2539
346.386807766,camera0,sample_received,live,10
346.397749635,camera1,sample_received,fallback_kde,2540
346.407912562,camera1,sample_received,fallback_kde,2541
346.418851267,camera1,sample_received,fallback_kde,2542
346.426764008,camera1,sample_received,fallback_kde,2543
346.43441056,camera0,sample_received,live,11
346.435486059,camera2,sample_received,live,11
346.438164961,camera1,sample_received,fallback_kde,2544
346.447234504,camera1,sample_received,fallback_kde,2545
346.455926769,camera1,sample_received,fallback_kde,2546
346.464186542,camera1,sample_received,fallback_kde,2547
346.47281082,camera1,sample_received,fallback_kde,2548
346.480300256,camera0,sample_received,live,12
346.48198534,camera2,sample_received,live,12
346.482590697,camera1,sample_received,fallback_kde,2549
346.491131227,camera1,sample_received,fallback_kde,2550
346.502236063,camera1,sample_received,fallback_kde,2551
346.511740273,camera1,sample_received,fallback_kde,2552
346.520091538,camera1,sample_received,fallback_kde,2553
346.527428207,camera1,sample_received,fallback_kde,2554
346.52794567,camera0,sample_received,live,13
346.528917775,camera2,sample_received,live,13
346.537719125,camera1,sample_received,fallback_kde,2555
346.574395447,camera0,sample_received,live,14
346.577507883,camera2,sample_received,live,14
346.601672918,camera1,sample_received,fallback_kde,2556
346.609359604,camera1,sample_received,fallback_kde,2557
346.619783512,camera1,sample_received,fallback_kde,2558
346.62011244,camera0,sample_received,live,15
346.621922068,camera2,sample_received,live,15
346.630125855,camera1,sample_received,fallback_kde,2559
346.638487649,camera1,sample_received,fallback_kde,2560
346.648979906,camera1,sample_received,fallback_kde,2561
346.659909672,camera1,sample_received,fallback_kde,2562
346.67053072,camera1,sample_received,fallback_kde,2563
346.670623545,camera2,sample_received,live,16
346.673182902,camera0,sample_received,live,16
346.678950564,camera1,sample_received,fallback_kde,2564
346.717197576,camera0,sample_received,live,17
346.718119067,camera2,sample_received,live,17
346.74677191,camera1,sample_received,fallback_kde,2565
346.754729256,camera1,sample_received,fallback_kde,2566
346.76123785,camera0,sample_received,live,18
346.763833093,camera1,sample_received,fallback_kde,2567
346.764050081,camera2,sample_received,live,18
346.771625098,camera1,sample_received,fallback_kde,2568
346.778194336,camera1,sample_received,fallback_kde,2569
346.789972717,camera1,sample_received,fallback_kde,2570
346.808257848,camera0,sample_received,live,19
346.808994291,camera2,sample_received,live,19
346.852269958,camera1,sample_received,fallback_kde,2571
346.854594394,camera0,sample_received,live,20
346.855377595,camera2,sample_received,live,20
346.856659092,camera1,sample_received,fallback_kde,2572
346.862208063,camera1,sample_received,fallback_kde,2573
346.866105763,camera1,sample_received,fallback_kde,2574
346.869424145,camera1,sample_received,fallback_kde,2575
346.87351583,camera1,sample_received,fallback_kde,2576
346.877235245,camera1,sample_received,fallback_kde,2577
346.881520043,camera1,sample_received,fallback_kde,2578
346.887186986,camera1,sample_received,fallback_kde,2579
346.897891281,camera1,sample_received,fallback_kde,2580
346.900185199,camera0,sample_received,live,21
346.90129837,camera2,sample_received,live,21
346.902883055,camera1,sample_received,fallback_kde,2581
346.944858811,camera0,sample_received,live,22
346.946765462,camera2,sample_received,live,22
346.966124662,camera1,sample_received,fallback_kde,2582
346.969668878,camera1,sample_received,fallback_kde,2583
346.973188719,camera1,sample_received,fallback_kde,2584
346.976571423,camera1,sample_received,fallback_kde,2585
346.980229282,camera1,sample_received,fallback_kde,2586
346.984680903,camera1,sample_received,fallback_kde,2587
346.988563095,camera1,sample_received,fallback_kde,2588
346.991154321,camera0,sample_received,live,23
346.992991692,camera2,sample_received,live,23
346.993456265,camera1,sample_received,fallback_kde,2589
346.998077133,camera1,sample_received,fallback_kde,2590
347.001734984,camera1,sample_received,fallback_kde,2591
347.03725164,camera0,sample_received,live,24
347.037995587,camera2,sample_received,live,24
347.062976516,camera1,sample_received,fallback_kde,2592
347.068114836,camera1,sample_received,fallback_kde,2593
347.082722863,camera0,sample_received,live,25
347.083571015,camera2,sample_received,live,25
347.119800109,camera1,sample_received,fallback_kde,2594
347.124163715,camera1,sample_received,fallback_kde,2595
347.127404271,camera0,sample_received,live,26
347.129286897,camera1,sample_received,fallback_kde,2596
347.129764184,camera2,sample_received,live,26
347.132792011,camera1,sample_received,fallback_kde,2597
347.136629869,camera1,sample_received,fallback_kde,2598
347.140496611,camera1,sample_received,fallback_kde,2599
347.143868013,camera1,sample_received,fallback_kde,2600
347.148647199,camera1,sample_received,fallback_kde,2601
347.153595012,camera1,sample_received,fallback_kde,2602
347.158037356,camera1,sample_received,fallback_kde,2603
347.174021156,camera0,sample_received,live,27
347.176436302,camera2,sample_received,live,27
347.219926213,camera0,sample_received,live,28
347.219955869,camera1,sample_received,fallback_kde,2604
347.221991652,camera2,sample_received,live,28
347.226020008,camera1,sample_received,fallback_kde,2605
347.230340262,camera1,sample_received,fallback_kde,2606
347.235378996,camera1,sample_received,fallback_kde,2607
347.266163564,camera0,sample_received,live,29
347.268078371,camera2,sample_received,live,29
347.296700458,camera1,sample_received,fallback_kde,2608
347.300803794,camera1,sample_received,fallback_kde,2609
347.304941446,camera1,sample_received,fallback_kde,2610
347.30947447,camera1,sample_received,fallback_kde,2611
347.312409732,camera0,sample_received,live,30
347.314441168,camera1,sample_received,fallback_kde,2612
347.316044639,camera2,sample_received,live,30
347.318607593,camera1,sample_received,fallback_kde,2613
347.323211359,camera1,sample_received,fallback_kde,2614
347.361474414,camera0,sample_received,live,31
347.36426204,camera2,sample_received,live,31
347.391860955,camera1,sample_received,fallback_kde,2615
347.406908707,camera0,sample_received,live,32
347.408762549,camera2,sample_received,live,32
347.448714044,camera1,sample_received,fallback_kde,2616
347.456210484,camera0,sample_received,live,33
347.45725168,camera2,sample_received,live,33
347.458745234,camera1,sample_received,fallback_kde,2617
347.46722943,camera1,sample_received,fallback_kde,2618
347.474647902,camera1,sample_received,fallback_kde,2619
347.482738488,camera1,sample_received,fallback_kde,2620
347.490874378,camera1,sample_received,fallback_kde,2621
347.500035084,camera1,sample_received,fallback_kde,2622
347.501125662,camera0,sample_received,live,34
347.503047532,camera2,sample_received,live,34
347.507793846,camera1,sample_received,fallback_kde,2623
347.515259638,camera1,sample_received,fallback_kde,2624
347.523732131,camera1,sample_received,fallback_kde,2625
347.532626416,camera1,sample_received,fallback_kde,2626
347.540906978,camera1,sample_received,fallback_kde,2627
347.549343814,camera0,sample_received,live,35
347.551316049,camera2,sample_received,live,35
347.553119936,camera1,sample_received,fallback_kde,2628
347.559218861,camera1,sample_received,fallback_kde,2629
347.563864736,camera1,sample_received,fallback_kde,2630
347.569752855,camera1,sample_received,fallback_kde,2631
347.57415816,camera1,sample_received,fallback_kde,2632
347.577793287,camera1,sample_received,fallback_kde,2633
347.582984938,camera1,sample_received,fallback_kde,2634
347.586441349,camera1,sample_received,fallback_kde,2635
347.591197452,camera1,sample_received,fallback_kde,2636
347.593789871,camera0,sample_received,live,36
347.594984054,camera2,sample_received,live,36
347.596724522,camera1,sample_received,fallback_kde,2637
347.602245351,camera1,sample_received,fallback_kde,2638
347.606547953,camera1,sample_received,fallback_kde,2639
347.610573493,camera1,sample_received,fallback_kde,2640
347.614910059,camera1,sample_received,fallback_kde,2641
347.619544031,camera1,sample_received,fallback_kde,2642
347.623132271,camera1,sample_received,fallback_kde,2643
347.627794387,camera1,sample_received,fallback_kde,2644
347.631033851,camera1,sample_received,fallback_kde,2645
347.635616078,camera1,sample_received,fallback_kde,2646
347.639037253,camera0,sample_received,live,37
347.640444917,camera1,sample_received,fallback_kde,2647
347.640770929,camera2,sample_received,live,37
347.644224596,camera1,sample_received,fallback_kde,2648
347.648103421,camera1,sample_received,fallback_kde,2649
347.652961756,camera1,sample_received,fallback_kde,2650
347.657362291,camera1,sample_received,fallback_kde,2651
347.661143923,camera1,sample_received,fallback_kde,2652
347.665814445,camera1,sample_received,fallback_kde,2653
347.670512439,camera1,sample_received,fallback_kde,2654
347.675295061,camera1,sample_received,fallback_kde,2655
347.679230243,camera1,sample_received,fallback_kde,2656
347.683525579,camera1,sample_received,fallback_kde,2657
347.685024044,camera0,sample_received,live,38
347.687667519,camera2,sample_received,live,38
347.689072618,camera1,sample_received,fallback_kde,2658
347.693461991,camera1,sample_received,fallback_kde,2659
347.69851381,camera1,sample_received,fallback_kde,2660
347.702359613,camera1,sample_received,fallback_kde,2661
347.735229629,camera2,sample_received,live,39
347.761381265,camera1,sample_received,fallback_kde,2662
347.765106111,camera1,sample_received,fallback_kde,2663
347.769798274,camera1,sample_received,fallback_kde,2664
347.773765455,camera1,sample_received,fallback_kde,2665
347.7774259,camera1,sample_received,fallback_kde,2666
347.782136888,camera2,sample_received,live,40
347.782624404,camera1,sample_received,fallback_kde,2667
347.786556358,camera1,sample_received,fallback_kde,2668
347.79067841,camera1,sample_received,fallback_kde,2669
347.794636705,camera1,sample_received,fallback_kde,2670
347.799477817,camera1,sample_received,fallback_kde,2671
347.80365356,camera1,sample_received,fallback_kde,2672
347.807190874,camera1,sample_received,fallback_kde,2673
347.811035385,camera1,sample_received,fallback_kde,2674
347.816594054,camera1,sample_received,fallback_kde,2675
347.820405943,camera1,sample_received,fallback_kde,2676
347.824255984,camera1,sample_received,fallback_kde,2677
347.828812472,camera2,sample_received,live,41
347.828877665,camera1,sample_received,fallback_kde,2678
347.833190224,camera1,sample_received,fallback_kde,2679
347.83779317,camera1,sample_received,fallback_kde,2680
347.841959615,camera1,sample_received,fallback_kde,2681
347.845414894,camera1,sample_received,fallback_kde,2682
347.850329305,camera1,sample_received,fallback_kde,2683
347.853806135,camera1,sample_received,fallback_kde,2684
347.858362964,camera1,sample_received,fallback_kde,2685
347.862077119,camera1,sample_received,fallback_kde,2686
347.86647585,camera1,sample_received,fallback_kde,2687
347.870264506,camera1,sample_received,fallback_kde,2688
347.87511171,camera1,sample_received,fallback_kde,2689
347.876448631,camera2,sample_received,live,42
347.878789468,camera1,sample_received,fallback_kde,2690
347.883436746,camera1,sample_received,fallback_kde,2691
347.888554648,camera1,sample_received,fallback_kde,2692
347.892206658,camera1,sample_received,fallback_kde,2693
347.896772924,camera1,sample_received,fallback_kde,2694
347.901325213,camera1,sample_received,fallback_kde,2695
347.905450721,camera1,sample_received,fallback_kde,2696
347.908740711,camera1,sample_received,fallback_kde,2697
347.924398249,camera2,sample_received,live,43
347.970654466,camera1,sample_received,fallback_kde,2698
347.970920546,camera2,sample_received,live,44
347.97540076,camera1,sample_received,fallback_kde,2699
347.980234951,camera1,sample_received,fallback_kde,2700
347.98532979,camera1,sample_received,fallback_kde,2701
347.992625183,camera1,sample_received,fallback_kde,2702
348.018667506,camera2,sample_received,live,45
348.059665338,camera1,sample_received,fallback_kde,2703
348.06849393,camera1,sample_received,fallback_kde,2704
348.068572999,camera2,sample_received,live,46
348.074780377,camera1,sample_received,fallback_kde,2705
348.082818304,camera1,sample_received,fallback_kde,2706
348.090808211,camera1,sample_received,fallback_kde,2707
348.095870218,camera1,sample_received,fallback_kde,2708
348.109755297,camera1,sample_received,fallback_kde,2709
348.116614541,camera2,sample_received,live,47
348.117533897,camera1,sample_received,fallback_kde,2710
348.125656052,camera1,sample_received,fallback_kde,2711
348.134584272,camera1,sample_received,fallback_kde,2712
348.141750591,camera1,sample_received,fallback_kde,2713
348.148817384,camera1,sample_received,fallback_kde,2714
348.158040387,camera1,sample_received,fallback_kde,2715
348.163055998,camera2,sample_received,live,48
348.168877702,camera1,sample_received,fallback_kde,2716
348.176776718,camera1,sample_received,fallback_kde,2717
348.183675886,camera1,sample_received,fallback_kde,2718
348.191603937,camera1,sample_received,fallback_kde,2719
348.199164126,camera1,sample_received,fallback_kde,2720
348.210465733,camera2,sample_received,live,49
348.255757521,camera1,sample_received,fallback_kde,2721
348.258510481,camera2,sample_received,live,50
348.26061287,camera1,sample_received,fallback_kde,2722
348.306546293,camera2,sample_received,live,51
348.320669931,camera1,sample_received,fallback_kde,2723
348.325363706,camera1,sample_received,fallback_kde,2724
348.328900719,camera1,sample_received,fallback_kde,2725
348.333483066,camera1,sample_received,fallback_kde,2726
348.337281751,camera1,sample_received,fallback_kde,2727
348.341573762,camera1,sample_received,fallback_kde,2728
348.345161521,camera1,sample_received,fallback_kde,2729
348.350277058,camera1,sample_received,fallback_kde,2730
348.352241208,camera2,sample_received,live,52
348.400731974,camera2,sample_received,live,53
348.412346949,camera1,sample_received,fallback_kde,2731
348.417354345,camera1,sample_received,fallback_kde,2732
348.422875354,camera1,sample_received,fallback_kde,2733
348.427232498,camera1,sample_received,fallback_kde,2734
348.431441523,camera1,sample_received,fallback_kde,2735
348.435582791,camera1,sample_received,fallback_kde,2736
348.440264164,camera1,sample_received,fallback_kde,2737
348.445031688,camera1,sample_received,fallback_kde,2738
348.446715521,camera2,sample_received,live,54
348.494335822,camera2,sample_received,live,55
348.503565368,camera1,sample_received,fallback_kde,2739
348.508672359,camera1,sample_received,fallback_kde,2740
348.512961014,camera1,sample_received,fallback_kde,2741
348.539771711,camera2,sample_received,live,56
348.57411803,camera1,sample_received,fallback_kde,2742
348.577895455,camera1,sample_received,fallback_kde,2743
348.581682778,camera1,sample_received,fallback_kde,2744
348.587011567,camera2,sample_received,live,57
348.587048466,camera1,sample_received,fallback_kde,2745
348.590959823,camera1,sample_received,fallback_kde,2746
348.634368233,camera2,sample_received,live,58
348.651176984,camera1,sample_received,fallback_kde,2747
348.655073973,camera1,sample_received,fallback_kde,2748
348.659726871,camera1,sample_received,fallback_kde,2749
348.664883507,camera1,sample_received,fallback_kde,2750
348.682115813,camera2,sample_received,live,59
348.726666028,camera1,sample_received,fallback_kde,2751
348.7278434,camera2,sample_received,live,60
348.778497639,camera2,sample_received,live,61
348.780689575,camera1,sample_received,fallback_kde,2752
348.790703394,camera1,sample_received,fallback_kde,2753
348.796551888,camera1,sample_received,fallback_kde,2754
348.804813766,camera1,sample_received,fallback_kde,2755
348.8137125,camera1,sample_received,fallback_kde,2756
348.827292636,camera2,sample_received,live,62
348.874320284,camera1,sample_received,fallback_kde,2757
348.875543973,camera2,sample_received,live,63
348.880378753,camera1,sample_received,fallback_kde,2758
348.922514353,camera2,sample_received,live,64
348.943086943,camera1,sample_received,fallback_kde,2759
348.947789054,camera1,sample_received,fallback_kde,2760
348.96931712,camera2,sample_received,live,65
349.006528693,camera1,sample_received,fallback_kde,2761
349.011262845,camera1,sample_received,fallback_kde,2762
349.015923549,camera1,sample_received,fallback_kde,2763
349.018326662,camera2,sample_received,live,66
349.019839534,camera1,sample_received,fallback_kde,2764
349.023568888,camera1,sample_received,fallback_kde,2765
349.027553372,camera1,sample_received,fallback_kde,2766
349.032131521,camera1,sample_received,fallback_kde,2767
349.037099963,camera1,sample_received,fallback_kde,2768
349.041930507,camera1,sample_received,fallback_kde,2769
349.04660682,camera1,sample_received,fallback_kde,2770
349.051498888,camera1,sample_received,fallback_kde,2771
349.055342567,camera1,sample_received,fallback_kde,2772
349.060232593,camera1,sample_received,fallback_kde,2773
349.063939545,camera1,sample_received,fallback_kde,2774
349.066035572,camera2,sample_received,live,67
349.068086895,camera1,sample_received,fallback_kde,2775
349.072526383,camera1,sample_received,fallback_kde,2776
349.076414847,camera1,sample_received,fallback_kde,2777
349.080880324,camera1,sample_received,fallback_kde,2778
349.111930414,camera2,sample_received,live,68
349.143678826,camera1,sample_received,fallback_kde,2779
349.148261224,camera1,sample_received,fallback_kde,2780
349.152870671,camera1,sample_received,fallback_kde,2781
349.156812806,camera1,sample_received,fallback_kde,2782
349.159125559,camera2,sample_received,live,69
349.160595039,camera1,sample_received,fallback_kde,2783
349.16484404,camera1,sample_received,fallback_kde,2784
349.168809809,camera1,sample_received,fallback_kde,2785
349.173356569,camera1,sample_received,fallback_kde,2786
349.177514068,camera1,sample_received,fallback_kde,2787
349.181633445,camera1,sample_received,fallback_kde,2788
349.186940272,camera1,sample_received,fallback_kde,2789
349.190985831,camera1,sample_received,fallback_kde,2790
349.195453173,camera1,sample_received,fallback_kde,2791
349.201455025,camera1,sample_received,fallback_kde,2792
349.205083691,camera1,sample_received,fallback_kde,2793
349.20686129,camera2,sample_received,live,70
349.211172137,camera1,sample_received,fallback_kde,2794
349.214956975,camera1,sample_received,fallback_kde,2795
349.219180157,camera1,sample_received,fallback_kde,2796
349.223171975,camera1,sample_received,fallback_kde,2797
349.22822158,camera1,sample_received,fallback_kde,2798
349.232083824,camera1,sample_received,fallback_kde,2799
349.236569289,camera1,sample_received,fallback_kde,2800
349.240758768,camera1,sample_received,fallback_kde,2801
349.245069865,camera1,sample_received,fallback_kde,2802
349.24928891,camera1,sample_received,fallback_kde,2803
349.253904228,camera1,sample_received,fallback_kde,2804
349.254813456,camera2,sample_received,live,71
349.259096311,camera1,sample_received,fallback_kde,2805
349.262845482,camera1,sample_received,fallback_kde,2806
349.266873258,camera1,sample_received,fallback_kde,2807
349.273249163,camera1,sample_received,fallback_kde,2808
349.278061172,camera1,sample_received,fallback_kde,2809
349.281732307,camera1,sample_received,fallback_kde,2810
349.28622725,camera1,sample_received,fallback_kde,2811
349.291295168,camera1,sample_received,fallback_kde,2812
349.295633797,camera1,sample_received,fallback_kde,2813
349.300390933,camera1,sample_received,fallback_kde,2814
349.301793136,camera2,sample_received,live,72
349.304953502,camera1,sample_received,fallback_kde,2815
349.308986898,camera1,sample_received,fallback_kde,2816
349.314656547,camera1,sample_received,fallback_kde,2817
349.34976502,camera2,sample_received,live,73
349.379737596,camera1,sample_received,fallback_kde,2818
349.388863317,camera1,sample_received,fallback_kde,2819
349.396855298,camera1,sample_received,fallback_kde,2820
349.398119242,camera2,sample_received,live,74
349.401242288,camera1,sample_received,fallback_kde,2821
349.410143867,camera1,sample_received,fallback_kde,2822
349.419783904,camera1,sample_received,fallback_kde,2823
349.425742004,camera1,sample_received,fallback_kde,2824
349.433169967,camera1,sample_received,fallback_kde,2825
349.439343251,camera1,sample_received,fallback_kde,2826
349.446974515,camera1,sample_received,fallback_kde,2827
349.451230048,camera2,sample_received,live,75
349.496759474,camera2,sample_received,live,76
349.50970522,camera1,sample_received,fallback_kde,2828
349.517423406,camera1,sample_received,fallback_kde,2829
349.524507862,camera1,sample_received,fallback_kde,2830
349.534923706,camera1,sample_received,fallback_kde,2831
349.54232654,camera1,sample_received,fallback_kde,2832
349.543956803,camera2,sample_received,live,77
349.591692162,camera2,sample_received,live,78
349.601333872,camera1,sample_received,fallback_kde,2833
349.605506249,camera1,sample_received,fallback_kde,2834
349.609187633,camera1,sample_received,fallback_kde,2835
349.614410944,camera1,sample_received,fallback_kde,2836
349.638402517,camera2,sample_received,live,79
349.673055654,camera1,sample_received,fallback_kde,2837
349.678047861,camera1,sample_received,fallback_kde,2838
349.682116663,camera1,sample_received,fallback_kde,2839
349.685038731,camera2,sample_received,live,80
349.686200744,camera0,outage_start,control,38
349.686845976,camera1,sample_received,fallback_kde,2840
349.690924527,camera1,sample_received,fallback_kde,2841
349.694585583,camera1,sample_received,fallback_kde,2842
349.699305368,camera1,sample_received,fallback_kde,2843
349.732335127,camera2,sample_received,live,81
349.752082948,camera0,sample_received,fallback_kde,39
349.755248895,camera0,sample_received,fallback_kde,40
349.756788096,camera1,sample_received,fallback_kde,2844
349.759217068,camera0,sample_received,fallback_kde,41
349.76149148,camera1,sample_received,fallback_kde,2845
349.762362927,camera0,sample_received,fallback_kde,42
349.766106559,camera1,sample_received,fallback_kde,2846
349.766433753,camera0,sample_received,fallback_kde,43
349.770466477,camera0,sample_received,fallback_kde,44
349.770578387,camera1,sample_received,fallback_kde,2847
349.775508126,camera1,sample_received,fallback_kde,2848
349.775769879,camera0,sample_received,fallback_kde,45
349.779848799,camera2,sample_received,live,82
349.78063698,camera1,sample_received,fallback_kde,2849
349.786808302,camera1,sample_received,fallback_kde,2850
349.790961161,camera1,sample_received,fallback_kde,2851
349.795245979,camera1,sample_received,fallback_kde,2852
349.799588416,camera1,sample_received,fallback_kde,2853
349.804315956,camera1,sample_received,fallback_kde,2854
349.809648742,camera1,sample_received,fallback_kde,2855
349.815524477,camera1,sample_received,fallback_kde,2856
349.820399084,camera1,sample_received,fallback_kde,2857
349.823906031,camera1,sample_received,fallback_kde,2858
349.828425439,camera2,sample_received,live,83
349.828880023,camera0,sample_received,fallback_kde,46
349.830223296,camera1,sample_received,fallback_kde,2859
349.832824632,camera0,sample_received,fallback_kde,47
349.834577264,camera1,sample_received,fallback_kde,2860
349.836095075,camera0,sample_received,fallback_kde,48
349.840022021,camera0,sample_received,fallback_kde,49
349.840294773,camera1,sample_received,fallback_kde,2861
349.843679781,camera0,sample_received,fallback_kde,50
349.845402036,camera1,sample_received,fallback_kde,2862
349.847772468,camera0,sample_received,fallback_kde,51
349.851036879,camera1,sample_received,fallback_kde,2863
349.854851364,camera1,sample_received,fallback_kde,2864
349.874139371,camera2,sample_received,live,84
349.911502239,camera0,sample_received,fallback_kde,52
349.915703871,camera0,sample_received,fallback_kde,53
349.917309176,camera1,sample_received,fallback_kde,2865
349.920480833,camera0,sample_received,fallback_kde,54
349.92184196,camera1,sample_received,fallback_kde,2866
349.922206144,camera2,sample_received,live,85
349.925599819,camera0,sample_received,fallback_kde,55
349.925642468,camera1,sample_received,fallback_kde,2867
349.929935882,camera1,sample_received,fallback_kde,2868
349.93218687,camera0,sample_received,fallback_kde,56
349.936154933,camera0,sample_received,fallback_kde,57
349.936196391,camera1,sample_received,fallback_kde,2869
349.940483093,camera0,sample_received,fallback_kde,58
349.940873697,camera1,sample_received,fallback_kde,2870
349.944528371,camera0,sample_received,fallback_kde,59
349.945371574,camera1,sample_received,fallback_kde,2871
349.949194395,camera1,sample_received,fallback_kde,2872
349.9535684,camera1,sample_received,fallback_kde,2873
349.95767837,camera1,sample_received,fallback_kde,2874
349.963133416,camera1,sample_received,fallback_kde,2875
349.968430567,camera1,sample_received,fallback_kde,2876
349.971768405,camera2,sample_received,live,86
349.973360436,camera1,sample_received,fallback_kde,2877
349.97802636,camera1,sample_received,fallback_kde,2878
349.982763448,camera1,sample_received,fallback_kde,2879
349.987351987,camera1,sample_received,fallback_kde,2880
349.991373611,camera1,sample_received,fallback_kde,2881
349.9961333,camera1,sample_received,fallback_kde,2882
350.005647411,camera1,sample_received,fallback_kde,2883
350.007551297,camera0,sample_received,fallback_kde,60
350.013754879,camera0,sample_received,fallback_kde,61
350.014785906,camera1,sample_received,fallback_kde,2884
350.020076243,camera1,sample_received,fallback_kde,2885
350.022219409,camera0,sample_received,fallback_kde,62
350.023407309,camera2,sample_received,live,87
350.028958667,camera1,sample_received,fallback_kde,2886
350.029557862,camera0,sample_received,fallback_kde,63
350.034487852,camera0,sample_received,fallback_kde,64
350.035242961,camera1,sample_received,fallback_kde,2887
350.042761382,camera1,sample_received,fallback_kde,2888
350.043538742,camera0,sample_received,fallback_kde,65
350.048278876,camera0,sample_received,fallback_kde,66
350.051446455,camera1,sample_received,fallback_kde,2889
350.05996705,camera0,sample_received,fallback_kde,67
350.062219231,camera1,sample_received,fallback_kde,2890
350.071459316,camera1,sample_received,fallback_kde,2891
350.071988831,camera2,sample_received,live,88
350.072077267,camera0,sample_received,fallback_kde,68
350.078698112,camera0,sample_received,fallback_kde,69
350.078968631,camera1,sample_received,fallback_kde,2892
350.085959401,camera0,sample_received,fallback_kde,70
350.08881703,camera1,sample_received,fallback_kde,2893
350.094654413,camera0,sample_received,fallback_kde,71
350.095582657,camera1,sample_received,fallback_kde,2894
350.102942712,camera0,sample_received,fallback_kde,72
350.102978429,camera1,sample_received,fallback_kde,2895
350.108566925,camera0,sample_received,fallback_kde,73
350.109515047,camera1,sample_received,fallback_kde,2896
350.115707909,camera0,sample_received,fallback_kde,74
350.1196747,camera1,sample_received,fallback_kde,2897
350.121146194,camera2,sample_received,live,89
350.12470623,camera0,sample_received,fallback_kde,75
350.127668234,camera1,sample_received,fallback_kde,2898
350.132038964,camera0,sample_received,fallback_kde,76
350.134758211,camera1,sample_received,fallback_kde,2899
350.138925358,camera0,sample_received,fallback_kde,77
350.140284391,camera1,sample_received,fallback_kde,2900
350.147754421,camera0,sample_received,fallback_kde,78
350.147804185,camera1,sample_received,fallback_kde,2901
350.154208925,camera1,sample_received,fallback_kde,2902
350.155429958,camera0,sample_received,fallback_kde,79
350.162726213,camera1,sample_received,fallback_kde,2903
350.164647422,camera0,sample_received,fallback_kde,80
350.16926244,camera2,sample_received,live,90
350.172586704,camera0,sample_received,fallback_kde,81
350.177058273,camera0,sample_received,fallback_kde,82
350.183431063,camera0,sample_received,fallback_kde,83
350.192888747,camera0,sample_received,fallback_kde,84
350.202083989,camera0,sample_received,fallback_kde,85
350.212794978,camera0,sample_received,fallback_kde,86
350.216966613,camera2,sample_received,live,91
350.223899505,camera0,sample_received,fallback_kde,87
350.230744252,camera0,sample_received,fallback_kde,88
350.232193694,camera1,sample_received,fallback_kde,2904
350.240678341,camera1,sample_received,fallback_kde,2905
350.241134398,camera0,sample_received,fallback_kde,89
350.24866869,camera1,sample_received,fallback_kde,2906
350.251348112,camera0,sample_received,fallback_kde,90
350.254962382,camera1,sample_received,fallback_kde,2907
350.259411758,camera0,sample_received,fallback_kde,91
350.26522121,camera2,sample_received,live,92
350.26829301,camera1,sample_received,fallback_kde,2908
350.268572765,camera0,sample_received,fallback_kde,92
350.27807314,camera0,sample_received,fallback_kde,93
350.278217832,camera1,sample_received,fallback_kde,2909
350.283252278,camera0,sample_received,fallback_kde,94
350.284795087,camera1,sample_received,fallback_kde,2910
350.287615534,camera0,sample_received,fallback_kde,95
350.289702263,camera1,sample_received,fallback_kde,2911
350.291253778,camera0,sample_received,fallback_kde,96
350.294463436,camera1,sample_received,fallback_kde,2912
350.295538986,camera0,sample_received,fallback_kde,97
350.299766016,camera0,sample_received,fallback_kde,98
350.299850174,camera1,sample_received,fallback_kde,2913
350.303861028,camera0,sample_received,fallback_kde,99
350.304103333,camera1,sample_received,fallback_kde,2914
350.308690349,camera0,sample_received,fallback_kde,100
350.309293642,camera1,sample_received,fallback_kde,2915
350.313581295,camera0,sample_received,fallback_kde,101
350.314061527,camera2,sample_received,live,93
350.314102905,camera1,sample_received,fallback_kde,2916
350.319569223,camera1,sample_received,fallback_kde,2917
350.320605108,camera0,sample_received,fallback_kde,102
350.324292935,camera0,sample_received,fallback_kde,103
350.324761846,camera1,sample_received,fallback_kde,2918
350.328585728,camera0,sample_received,fallback_kde,104
350.330146691,camera1,sample_received,fallback_kde,2919
350.33380908,camera0,sample_received,fallback_kde,105
350.335421147,camera1,sample_received,fallback_kde,2920
350.339696859,camera0,sample_received,fallback_kde,106
350.340619031,camera1,sample_received,fallback_kde,2921
350.344348917,camera0,sample_received,fallback_kde,107
350.345673384,camera1,sample_received,fallback_kde,2922
350.34981287,camera0,sample_received,fallback_kde,108
350.351479229,camera1,sample_received,fallback_kde,2923
350.355729292,camera0,sample_received,fallback_kde,109
350.357091361,camera1,sample_received,fallback_kde,2924
350.359776344,camera0,sample_received,fallback_kde,110
350.361324903,camera1,sample_received,fallback_kde,2925
350.362408007,camera2,sample_received,live,94
350.36511914,camera0,sample_received,fallback_kde,111
350.368197371,camera1,sample_received,fallback_kde,2926
