round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
81,2,1782179262.560395,3.732401076902926e-05,1.0,745.9496732026143,831.2,9705,0
82,2,1782179334.3092697,0.0,1.0,755.5601307189543,846.6,9705,0
83,2,1782179403.9489725,9.908175662507936e-05,1.0,762.5450980392156,865.8,9705,0
84,2,1782179474.6101797,4.492230604931396e-09,1.0,769.8032679738561,850.4,9705,0
85,2,1782179545.9477737,6.807008760250654e-05,1.0,773.8477124183006,854.2,9705,0
86,2,1782179615.3918722,7.254577437162467e-06,1.0,781.781045751634,852.8,9705,0
87,2,1782179688.1363916,1.6588789588804314e-05,1.0,765.5843137254901,849.8,9705,0
88,2,1782179760.2113843,1.0568770703698589e-07,1.0,739.1640522875817,846.3,9705,0
89,2,1782179832.212187,0.0004897418120712087,0.999896960329727,749.2699346405229,841.8,9705,0
90,2,1782179904.378638,0.0,1.0,745.1679738562092,852.8,9705,0
91,2,1782179975.6779878,2.738884416863225e-06,1.0,759.3816993464052,842.4,9705,0
92,2,1782180049.787433,2.9971005124319366e-08,1.0,727.9098039215686,834.6,9705,0
93,2,1782180120.4571621,7.253995013919935e-06,1.0,766.1287581699346,852.0,9705,0
94,2,1782180192.734505,3.287019436593912e-10,1.0,729.849019607843,846.6,9705,0
95,2,1782180264.2538037,0.0014433256332192959,0.999896960329727,765.4660130718954,843.7,9705,0
96,2,1782180334.9043498,7.304489910534714e-11,1.0,759.1503267973857,858.5,9705,0
97,2,1782180408.6665626,0.00013790277215793256,1.0,768.816339869281,851.2,9705,0
98,2,1782180478.6617148,0.0,1.0,763.1679738562092,849.7,9705,0
99,2,1782180552.5607076,4.19632208827293e-05,1.0,744.8281045751634,847.9,9705,0
