seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
287,normal,3055,0,1782358393.9159646,0.001870870590209961
288,normal,1792,0,1782358393.9182842,0.0023195743560791016
289,normal,910,0,1782358393.9199598,0.0016756057739257812
290,normal,548,0,1782358393.9223433,0.0023834705352783203
291,normal,1773,0,1782358393.9239945,0.0016512870788574219
292,normal,385,0,1782358393.9260888,0.002094268798828125
293,normal,2687,0,1782358393.9280176,0.0019288063049316406
294,normal,1539,0,1782358393.9302697,0.0022521018981933594
295,normal,1352,0,1782358393.9319916,0.0017218589782714844
296,normal,476,0,1782358393.934145,0.0021533966064453125
297,normal,1343,0,1782358393.936176,0.002031087875366211
298,normal,66,0,1782358393.9380822,0.0019061565399169922
299,normal,3110,0,1782358393.9400191,0.0019369125366210938
300,normal,552,0,1782358393.9422572,0.002238035202026367
301,normal,1490,0,1782358393.943965,0.0017077922821044922
302,normal,2856,0,1782358393.94626,0.0022950172424316406
303,normal,2340,0,1782358393.9481792,0.0019192695617675781
304,normal,2563,0,1782358393.950082,0.0019028186798095703
305,normal,529,0,1782358393.952026,0.001943826675415039
306,normal,752,0,1782358393.9542947,0.0022687911987304688
307,normal,1323,0,1782358393.955956,0.0016613006591796875
308,normal,2979,0,1782358393.958349,0.002393007278442383
309,normal,2048,0,1782358393.9600234,0.0016744136810302734
310,normal,810,0,1782358393.9620905,0.002067089080810547
311,normal,308,0,1782358393.9639626,0.0018720626831054688
312,normal,1894,0,1782358393.96627,0.002307415008544922
313,normal,2806,0,1782358393.9679668,0.0016968250274658203
314,normal,2310,0,1782358393.9703562,0.0023894309997558594
315,normal,2085,0,1782358393.972032,0.0016758441925048828
316,normal,2963,0,1782358393.974108,0.0020759105682373047
317,normal,1283,3,1782358393.9760318,0.0019237995147705078
318,normal,1162,0,1782358393.9782777,0.0022459030151367188
319,normal,536,0,1782358393.9799688,0.0016911029815673828
320,normal,2433,0,1782358393.9823706,0.0024018287658691406
321,normal,3188,0,1782358393.9840033,0.0016326904296875
322,normal,95,0,1782358393.9860942,0.002090930938720703
323,normal,1406,0,1782358393.9880316,0.0019373893737792969
324,normal,1772,0,1782358393.990277,0.0022454261779785156
325,normal,2749,0,1782358393.9919796,0.0017025470733642578
326,normal,876,0,1782358393.994331,0.0023512840270996094
327,normal,1930,0,1782358393.9959888,0.0016579627990722656
328,normal,3128,0,1782358393.9980884,0.0020995140075683594
329,normal,2461,0,1782358393.999952,0.001863718032836914
330,normal,837,0,1782358394.0022774,0.002325296401977539
331,normal,3086,0,1782358394.003964,0.0016865730285644531
332,normal,302,0,1782358394.0061486,0.002184629440307617
333,normal,1057,1,1782358394.0082934,0.0021448135375976562
334,normal,693,0,1782358394.0099645,0.0016710758209228516
335,normal,530,0,1782358394.0122924,0.0023279190063476562
336,normal,16,0,1782358394.014014,0.0017216205596923828
337,normal,31,0,1782358394.0160859,0.002071857452392578
338,normal,2494,0,1782358394.0179584,0.0018725395202636719
339,normal,1751,0,1782358394.0202773,0.002318859100341797
340,normal,2495,0,1782358394.0219672,0.001689910888671875
341,normal,1951,0,1782358394.0243776,0.002410411834716797
342,normal,1916,0,1782358394.02602,0.001642465591430664
343,normal,820,0,1782358394.0279627,0.0019426345825195312
344,normal,1645,0,1782358394.0302887,0.0023260116577148438
345,normal,2203,0,1782358394.0320191,0.0017304420471191406
346,normal,3201,0,1782358394.0340874,0.0020682811737060547
347,normal,3164,0,1782358394.0359535,0.0018661022186279297
348,normal,2311,0,1782358394.0382855,0.002331972122192383
349,normal,2033,0,1782358394.0399642,0.0016787052154541016
350,normal,384,0,1782358394.0423803,0.0024161338806152344
351,normal,3047,0,1782358394.044023,0.0016427040100097656
352,normal,1805,0,1782358394.0460913,0.0020682811737060547
353,normal,635,0,1782358394.0479567,0.001865386962890625
354,normal,2278,0,1782358394.0503142,0.00235748291015625
355,normal,2373,0,1782358394.052157,0.0018427371978759766
356,normal,1729,0,1782358394.0540864,0.0019295215606689453
357,normal,2147,0,1782358394.056212,0.0021255016326904297
358,normal,1566,0,1782358394.0580938,0.0018818378448486328
359,normal,822,0,1782358394.059977,0.0018832683563232422
360,normal,1915,0,1782358394.062278,0.0023009777069091797
361,normal,2947,0,1782358394.063998,0.0017199516296386719
362,normal,1743,0,1782358394.0662723,0.0022742748260498047
363,normal,768,0,1782358394.0681477,0.0018754005432128906
364,normal,638,0,1782358394.0700953,0.001947641372680664
365,normal,1427,0,1782358394.071975,0.0018796920776367188
366,normal,590,0,1782358394.0742955,0.002320528030395508
367,normal,2568,0,1782358394.075988,0.0016925334930419922
368,normal,3148,0,1782358394.0783012,0.0023131370544433594
369,normal,80,0,1782358394.0800397,0.0017385482788085938
370,normal,1251,3,1782358394.0820925,0.002052783966064453
371,normal,1435,0,1782358394.083973,0.0018804073333740234
372,normal,2178,0,1782358394.0862849,0.0023119449615478516
373,normal,1154,0,1782358394.088001,0.0017161369323730469
374,normal,2834,0,1782358394.090077,0.0020759105682373047
375,normal,573,0,1782358394.092157,0.0020799636840820312
376,normal,2,0,1782358394.094088,0.0019311904907226562
377,normal,2893,0,1782358394.0959742,0.001886129379272461
378,normal,2511,0,1782358394.098274,0.002299785614013672
379,normal,2960,0,1782358394.0999782,0.0017042160034179688
380,normal,2468,0,1782358394.1023128,0.0023345947265625
381,normal,578,0,1782358394.104047,0.0017342567443847656
382,normal,2564,0,1782358394.1060958,0.0020487308502197266
383,normal,2985,0,1782358394.107971,0.001875162124633789
384,normal,2987,0,1782358394.1102777,0.002306699752807617
385,normal,1771,0,1782358394.1119847,0.0017070770263671875
386,normal,2755,0,1782358394.11432,0.0023353099822998047
387,normal,310,0,1782358394.11604,0.0017199516296386719
388,normal,1878,0,1782358394.1180987,0.002058744430541992
389,normal,2335,0,1782358394.1199694,0.0018706321716308594
390,normal,1685,0,1782358394.1222746,0.002305269241333008
391,normal,836,0,1782358394.1239834,0.0017087459564208984
392,normal,358,0,1782358394.1263309,0.0023474693298339844
393,normal,1797,0,1782358394.1280344,0.001703500747680664
394,normal,808,0,1782358394.1301005,0.0020661354064941406
395,normal,1793,0,1782358394.1319714,0.001870870590209961
396,normal,813,0,1782358394.1342795,0.0023081302642822266
397,normal,179,0,1782358394.135992,0.0017125606536865234
398,normal,1920,0,1782358394.1383283,0.002336263656616211
399,normal,2814,0,1782358394.1400409,0.0017125606536865234
400,normal,695,0,1782358394.142097,0.002056121826171875
401,normal,866,0,1782358394.1439707,0.0018737316131591797
402,normal,1961,0,1782358394.1462872,0.0023164749145507812
403,normal,932,0,1782358394.1479921,0.0017049312591552734
404,normal,1811,0,1782358394.1503298,0.0023376941680908203
405,normal,2168,0,1782358394.152041,0.001711130142211914
406,normal,3200,0,1782358394.154096,0.002054929733276367
407,normal,643,0,1782358394.155975,0.0018792152404785156
408,normal,27,0,1782358394.1582804,0.002305269241333008
409,normal,2479,0,1782358394.1599798,0.0016994476318359375
410,normal,2463,0,1782358394.1623378,0.002357959747314453
411,normal,2906,0,1782358394.1640434,0.0017056465148925781
412,normal,1464,0,1782358394.166094,0.002050638198852539
413,normal,524,0,1782358394.1679685,0.0018744468688964844
414,normal,1620,0,1782358394.1702933,0.002324819564819336
415,normal,675,0,1782358394.1719816,0.001688241958618164
416,normal,196,0,1782358394.1743424,0.002360820770263672
