round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
57,1,1782360803.3770483,0.0832137572197098,0.9915485779444376,196.09712643678162,205.1,11007,0
58,1,1782360840.7550843,0.06041360732342582,0.9934494098027548,196.28333333333336,204.7,11130,0
59,1,1782360878.7920446,0.06230639151733063,0.993308444817861,196.7471264367816,208.8,11130,0
60,1,1782360917.5623653,0.042387854794877305,0.9951683084170023,196.5781609195402,206.3,11130,0
61,1,1782360956.531701,0.09988773264332598,0.9917452335357666,196.3609195402299,205.5,11130,0
62,1,1782360996.2010903,0.06299131297927144,0.9950262904167175,196.1235632183908,206.4,11130,0
63,1,1782361035.0483134,0.04848925486043425,0.9950353701909384,196.32873563218388,205.1,11130,0
64,1,1782361074.0381963,0.04448312355477889,0.9963479439417521,196.37471264367815,205.4,11130,0
65,1,1782361112.9774466,0.04942640070635991,0.9956687887509664,196.59425287356322,205.1,11130,0
66,1,1782361152.1574285,0.03815836775011748,0.9962356090545654,196.52701149425286,206.8,11130,0
67,1,1782361191.0489452,0.08719564921596523,0.9902197122573853,196.4419540229885,205.2,11130,0
68,1,1782361229.7778258,0.04078017269446342,0.9962746500968933,196.4534482758621,205.5,11130,0
69,1,1782361269.0230618,0.04407478789462089,0.995550811290741,196.51494252873562,206.6,11130,0
70,1,1782361313.020982,0.05817122863381569,0.9939349095026652,196.68505747126434,206.1,11130,0
71,1,1782361357.0913515,0.08186748965861876,0.9910476009051005,196.62471264367815,205.3,11130,0
72,1,1782361400.831548,0.05797401416309405,0.9947020212809244,196.50459770114944,205.5,11001,0
73,1,1782361445.1796093,0.07525170592434106,0.9922764499982198,196.3425287356322,204.5,11130,0
74,1,1782361487.9874945,0.03820913256276981,0.9961120287577311,196.77931034482756,205.3,11130,0
75,1,1782361531.9770632,0.045443111895518334,0.9957260290781657,196.58045977011494,205.9,11130,0
76,1,1782361575.9711483,0.03592516167504825,0.9966044624646505,196.65172413793104,205.1,11130,0
77,1,1782361620.1438563,0.03752455139893472,0.996557374795278,196.64137931034483,206.8,11130,0
78,1,1782361664.1832662,0.022824299341382043,0.9985707998275757,196.6097701149425,205.5,11130,0
79,1,1782361708.6748137,0.08141333878603323,0.9922446211179098,196.3925287356322,205.4,11130,0
80,1,1782361752.9721992,0.02633668927818031,0.9981963237126669,196.76896551724138,204.5,11130,0
81,1,1782361796.99873,0.06990761423291807,0.9931091467539469,196.68448275862067,205.4,11130,0
82,1,1782361840.88197,0.05846593605101275,0.993675967057546,196.6344827586207,204.6,11130,0
83,1,1782361884.5950193,0.05264943327936886,0.993611752986908,196.66091954022988,204.1,11130,0
84,1,1782361928.4532132,0.03354596629190477,0.9961748719215393,196.5712643678161,205.5,11130,0
85,1,1782361972.3861225,0.030875254532396677,0.9973087708155314,196.66954022988506,204.6,11130,0
86,1,1782362016.42206,0.019112670797657584,0.998562773068746,196.66149425287355,206.2,11130,0
87,1,1782362060.07423,0.03442681943008587,0.9958851138750712,196.81034482758622,213.2,10992,0
88,1,1782362103.991023,0.03198328354553802,0.9970728357632955,196.3132183908046,205.4,11130,0
89,1,1782362147.9707792,0.048847982190573964,0.9946025609970093,196.70114942528735,205.9,11130,0
90,1,1782362191.9101932,0.10668372651582167,0.9914688865343729,196.64655172413794,206.3,11130,0
91,1,1782362235.414753,0.141190438884474,0.9861380656560262,196.55747126436782,204.2,11130,0
92,1,1782362279.295031,0.03640270188697255,0.9963465929031372,196.68850574712644,204.2,11130,0
93,1,1782362323.2315028,0.02528118555685445,0.9981401364008585,196.4551724137931,204.1,11130,0
94,1,1782362367.1046784,0.03004627831188404,0.9975457787513733,196.60344827586206,205.1,11130,0
95,1,1782362410.7439103,0.014531170854493682,0.9986149470011393,196.62586206896552,206.1,11037,0
96,1,1782362454.609248,0.019228384563834407,0.9979042013486227,196.69080459770115,207.3,11130,0
97,1,1782362498.600754,0.015205951123068094,0.998562773068746,196.62816091954025,204.4,11130,0
98,1,1782362542.533198,0.07961931365784479,0.9930987159411112,196.56781609195403,205.6,11130,0
99,1,1782362586.640387,0.02220792484503959,0.997622529665629,196.55287356321838,204.8,11130,0
