round,edge_id,timestamp,loss,accuracy,cpu_avg,cpu_peak,samples_trained,is_outage
74,1,1782429372.9647605,0.6923058517277241,0.9313544233640035,184.10555555555555,199.8,1050,0
75,1,1782429395.0008156,0.44893394224345684,0.9560490846633911,185.58333333333334,204.6,1050,0
76,1,1782429416.8746147,0.565959956496954,0.9294067025184631,185.39999999999998,202.7,1050,0
77,1,1782429438.85632,0.35845156634847325,0.9623257716496786,185.57222222222222,201.0,1050,0
78,1,1782429460.8077614,0.37830265921851,0.9467809200286865,185.43333333333334,200.1,1050,0
79,1,1782429482.2717695,0.6406742831071218,0.9156875212987264,185.05555555555554,202.8,1050,0
80,1,1782429504.4258676,0.29573396655420464,0.9685962200164795,183.6277777777778,201.0,1050,0
81,1,1782429525.822028,0.3632532376796007,0.9541466236114502,185.02222222222224,202.5,1050,0
82,1,1782429547.2436144,0.30807173003753024,0.9648995796839396,185.82222222222222,201.2,1050,0
83,1,1782429569.3103893,0.44195289599398774,0.9533866047859192,185.16666666666666,199.3,1050,0
84,1,1782429591.0991511,0.6020606867969036,0.9330910642941793,185.57222222222222,201.0,1050,0
85,1,1782429612.9556413,0.4627785825481017,0.9419103860855103,185.0111111111111,202.8,1050,0
86,1,1782429634.5837612,0.40954061783850193,0.9467141032218933,185.67777777777778,201.1,1050,0
87,1,1782429656.240028,0.34319236502051353,0.9605734745661417,185.92222222222222,204.4,1050,0
88,1,1782429677.813116,0.4301255904138088,0.95853058497111,186.21666666666667,202.8,1050,0
89,1,1782429699.7106726,0.3589610985169808,0.951801578203837,185.2,201.7,1050,0
90,1,1782429721.0638275,0.2961002967009942,0.9583638111750284,184.94444444444446,200.8,1050,0
91,1,1782429743.356608,0.30388503676901263,0.9573374191919962,184.86666666666667,201.4,1050,0
92,1,1782429765.3860328,0.3187472044179837,0.9671699603398641,185.14999999999998,199.1,1050,0
93,1,1782429787.1686783,0.2552834078669548,0.9741424123446146,185.01666666666668,199.6,1050,0
94,1,1782429808.785459,0.2694117433081071,0.9696867267290751,186.20555555555555,204.1,1050,0
95,1,1782429830.665118,0.33342556034525234,0.9663916031519572,186.13888888888889,208.3,1050,0
96,1,1782429853.0057833,0.2835795101709664,0.9628520011901855,185.81666666666666,203.1,1050,0
97,1,1782429875.0442483,0.39613313041627407,0.9474927186965942,185.45555555555555,202.4,1050,0
98,1,1782429897.0821006,0.4218949706604083,0.9543748299280802,185.95,200.5,1050,0
99,1,1782429919.288671,0.23406464451303086,0.9766456087430319,185.9388888888889,202.3,1050,0
