scenario,round,outage_active,frame_accuracy,balanced_accuracy,samples_received,samples_trained,live_samples,fallback_samples,round_wall_time,images_received_per_second,samples_trained_per_second,queue_fill_seconds_max,queue_fill_complete_edges,effective_training_duration,cpu_avg,cpu_peak,cpu_var,cpu_avg_host_percent,cpu_peak_host_percent,memory_avg_mb,memory_peak_mb,acc_car,acc_van,acc_bus,acc_others
outage_no_fallback,67,False,0.8739549839228296,0.47447435945413063,336,768,336,0,22.02859592437744,15.252901326687521,34.86377446100005,0.23817346524447203,3,1487.7064008712769,371.7729166666666,806.1,115550.74072482639,46.47161458333333,100.7625,2523.7186686197915,2523.71875,0.966848095002474,0.08791208791208792,0.8431372549019608,0.0
outage_no_fallback,68,False,0.772561629153269,0.5084297914347105,336,768,336,0,21.637377500534058,15.528684101929949,35.494135090125596,0.20344033418223262,3,1509.343935251236,373.42127659574464,815.0,116404.84465368942,46.67765957446808,101.875,2523.718666888298,2523.71875,0.8095002474022761,0.47912087912087914,0.7450980392156863,0.0
outage_no_fallback,69,False,0.6493033226152197,0.4773634504868315,336,768,336,0,21.712380170822144,15.475042227361538,35.37152509111209,0.17994503490626812,3,1531.056458234787,378.70217391304345,795.4,119150.21195179582,47.33777173913043,99.425,2523.7186650815215,2523.71875,0.6655121227115289,0.49230769230769234,0.7516339869281046,0.0
outage_no_fallback,70,False,0.7271168274383708,0.5347892983047391,336,768,336,0,22.069409608840942,15.224693635003238,34.79929973715026,0.20974805555306375,3,1553.1260244846344,363.844,794.3,114455.896864,45.4805,99.2875,2523.718671875,2523.71875,0.7540821375556656,0.43736263736263736,0.9477124183006536,0.0
outage_no_fallback,71,False,0.4795284030010718,0.5227297522746777,336,768,336,0,22.939460277557373,14.64724958366709,33.479427619810494,0.29827462462708354,3,1576.0656423568726,375.884,795.0,113504.132944,46.9855,99.375,2523.718671875,2523.71875,0.4376546264225631,0.7120879120879121,0.9411764705882353,0.0
outage_no_fallback,72,False,0.4908896034297964,0.5149023693010362,336,768,336,0,22.11720108985901,15.191795681328767,34.72410441446576,0.23849127953872085,3,1598.183006286621,419.5857142857143,2843.1,239297.84244897953,52.448214285714286,355.3875,2523.718670280612,2523.71875,0.45695200395843644,0.654945054945055,0.9477124183006536,0.0
outage_no_fallback,73,False,0.834941050375134,0.4743230190235167,336,768,336,0,22.059324026107788,15.23165440619736,34.81521007130825,0.2701858247164637,3,1620.2424817085266,457.64285714285717,4080.9,384016.1383673469,57.205357142857146,510.1125,2523.718670280612,2523.71875,0.9156358238495794,0.14505494505494507,0.8366013071895425,0.0
outage_no_fallback,74,False,0.6212218649517685,0.516046853154284,336,768,336,0,22.84868812561035,14.705439461243664,33.612433054271236,0.35689346375875175,3,1643.0913190841675,370.1458333333333,812.0,117099.77164930555,46.268229166666664,101.5,2523.7186686197915,2523.71875,0.6264225630875804,0.4835164835164835,0.954248366013072,0.0
outage_no_fallback,75,False,0.8430868167202572,0.5165648582223079,336,768,336,0,22.07756805419922,15.219067570084642,34.786440160193465,0.17939137131907043,3,1665.1690351963043,372.00784313725495,788.0,114679.77915417147,46.50098039215687,98.5,2523.7186734068628,2523.71875,0.9141514101929737,0.2043956043956044,0.9477124183006536,0.0
outage_no_fallback,76,False,0.632583065380493,0.5131959786033191,336,768,336,0,22.939942359924316,14.64694177205023,33.47872405040052,0.2884989033918828,3,1688.1091227531433,374.84285714285716,795.1,112310.06326530613,46.855357142857144,99.3875,2523.718670280612,2523.71875,0.6387926768926274,0.5054945054945055,0.9084967320261438,0.0
outage_no_fallback,77,False,0.5712754555198285,0.5430816689075559,336,768,336,0,23.305649280548096,14.417105310189326,32.95338356614703,0.20174332079477608,3,1711.4149293899536,368.2530612244897,795.3,116231.57555185338,46.031632653061216,99.4125,2523.718670280612,2523.71875,0.5477486392874814,0.6703296703296703,0.954248366013072,0.0
outage_no_fallback,78,False,0.4508038585209003,0.5361651023088285,336,768,336,0,23.301556825637817,14.419637387932465,32.959171172417065,0.2760413431096822,3,1734.7166330814362,436.2611111111112,2199.5,167819.16459876543,54.5326388888889,274.9375,2523.718677662037,2523.71875,0.39238000989609106,0.8241758241758241,0.9281045751633987,0.0
outage_no_fallback,79,False,0.654876741693462,0.5309023194403175,336,768,336,0,22.073830604553223,15.221644399621898,34.79233005627862,0.18022157927043733,3,1756.7907371520996,381.59795918367354,794.6,115713.93489379424,47.69974489795919,99.325,2523.718670280612,2523.71875,0.6615536862939139,0.5208791208791209,0.9411764705882353,0.0
outage_no_fallback,80,False,0.30610932475884245,0.46727878783937227,336,768,336,0,22.666823148727417,14.823427076452221,33.882119031890795,0.18010024074465036,3,1779.4578521251678,374.6530612244898,795.1,115807.08249062893,46.83163265306123,99.3875,2523.718670280612,2523.71875,0.24245423057892132,0.6593406593406593,0.9673202614379085,0.0
