scenario,round,edge_id,sensor_id,outage_active,live_samples,fallback_samples,samples_received,queue_fill_seconds,queue_fill_complete
outage_replay_wgan,13,edge0,intersection_01,False,16,0,16,0.05764894117601215,True
outage_replay_wgan,13,edge0,intersection_02,False,16,0,16,0.11777052190154791,True
outage_replay_wgan,13,edge0,intersection_03,False,16,0,16,0.17942382907494903,True
outage_replay_wgan,13,edge0,intersection_04,False,16,0,16,0.11862271907739341,True
outage_replay_wgan,13,edge0,intersection_05,False,16,0,16,0.09098307392559946,True
outage_replay_wgan,13,edge0,intersection_06,False,16,0,16,0.06022146739996969,True
outage_replay_wgan,13,edge1,intersection_07,False,16,0,16,0.10070062498562038,True
outage_replay_wgan,13,edge1,intersection_08,False,16,0,16,0.2379391707945615,True
outage_replay_wgan,13,edge1,intersection_09,False,16,0,16,0.00021493388339877129,True
outage_replay_wgan,13,edge1,intersection_10,False,16,0,16,0.07503817742690444,True
outage_replay_wgan,13,edge1,intersection_11,False,16,0,16,0.0049089265521615735,True
outage_replay_wgan,13,edge1,intersection_12,False,16,0,16,0.00023832428269088268,True
outage_replay_wgan,13,edge1,intersection_13,False,16,0,16,0.05940773570910096,True
outage_replay_wgan,13,edge2,intersection_14,False,16,0,16,0.11927154986187816,True
outage_replay_wgan,13,edge2,intersection_15,False,16,0,16,0.05829004594124853,True
outage_replay_wgan,13,edge2,intersection_16,False,16,0,16,0.0002667906228452921,True
outage_replay_wgan,13,edge2,intersection_17,False,16,0,16,0.19313910254277286,True
outage_replay_wgan,13,edge2,intersection_18,False,16,0,16,0.17881012451834977,True
outage_replay_wgan,13,edge2,intersection_19,False,16,0,16,0.043459531618282206,True
outage_replay_wgan,13,edge2,intersection_20,False,16,0,16,0.1271650104317814,True
outage_replay_wgan,14,edge0,intersection_00,False,16,0,16,0.23833127273246646,True
outage_replay_wgan,14,edge0,intersection_01,False,16,0,16,0.11966711888089776,True
outage_replay_wgan,14,edge0,intersection_02,False,16,0,16,0.004942041588947177,True
outage_replay_wgan,14,edge0,intersection_03,False,16,0,16,0.1771203053649515,True
outage_replay_wgan,14,edge0,intersection_04,False,16,0,16,0.00023669376969337463,True
outage_replay_wgan,14,edge0,intersection_05,False,16,0,16,0.11564092710614204,True
outage_replay_wgan,14,edge0,intersection_06,False,16,0,16,0.05806312756612897,True
outage_replay_wgan,14,edge1,intersection_07,False,16,0,16,0.05929485312663019,True
outage_replay_wgan,14,edge1,intersection_08,False,16,0,16,0.05882868287153543,True
outage_replay_wgan,14,edge1,intersection_09,False,16,0,16,0.012430105125531554,True
outage_replay_wgan,14,edge1,intersection_10,False,16,0,16,0.11725684627890587,True
outage_replay_wgan,14,edge1,intersection_11,False,16,0,16,0.02368898352142423,True
outage_replay_wgan,14,edge1,intersection_12,False,16,0,16,0.0004500983050093055,True
outage_replay_wgan,14,edge1,intersection_13,False,16,0,16,0.11811138829216361,True
outage_replay_wgan,14,edge2,intersection_14,False,16,0,16,0.2031625034287572,True
outage_replay_wgan,14,edge2,intersection_15,False,16,0,16,0.11890382831916213,True
outage_replay_wgan,14,edge2,intersection_16,False,16,0,16,0.23891503922641277,True
outage_replay_wgan,14,edge2,intersection_17,False,16,0,16,0.06020377506501972,True
outage_replay_wgan,14,edge2,intersection_18,False,16,0,16,0.059634950710460544,True
outage_replay_wgan,14,edge2,intersection_19,False,16,0,16,0.09009738522581756,True
outage_replay_wgan,14,edge2,intersection_20,False,16,0,16,0.23630209174007177,True
outage_replay_wgan,15,edge0,intersection_00,False,16,0,16,0.12847266742028296,True
outage_replay_wgan,15,edge0,intersection_01,False,16,0,16,0.18001755559816957,True
outage_replay_wgan,15,edge0,intersection_02,False,16,0,16,0.03494323999620974,True
outage_replay_wgan,15,edge0,intersection_03,False,16,0,16,0.11939949519000947,True
outage_replay_wgan,15,edge0,intersection_04,False,16,0,16,0.17662430251948535,True
outage_replay_wgan,15,edge0,intersection_05,False,16,0,16,0.00021153572015464306,True
outage_replay_wgan,15,edge0,intersection_06,False,16,0,16,0.06016839435324072,True
