scenario,round,edge_id,samples_received,samples_trained,live_samples,fallback_samples,train_loss_avg,compute_time,queue_fill_seconds_avg,queue_fill_seconds_max,queue_fill_complete_sensors,sensor_count,replay_buffer_size
outage_replay_kde,1,edge0,112,112,112,0,2.489262640476227,0.14891529083251953,0.08784142249662961,0.17780706891790032,7,7,112
outage_replay_kde,1,edge1,112,112,112,0,2.8275895714759827,0.18411993980407715,0.08349247902099576,0.23855669633485377,7,7,112
outage_replay_kde,1,edge2,112,112,112,0,1.6689397692680359,0.16385436058044434,0.11398392543196678,0.17812373023480177,7,7,112
outage_replay_kde,2,edge0,112,224,112,0,4.608842313289642,0.3358614444732666,0.06324236543982156,0.15346503094770014,7,7,224
outage_replay_kde,2,edge1,112,224,112,0,4.247801244258881,0.3308994770050049,0.09296461104947541,0.2350778947584331,7,7,224
outage_replay_kde,2,edge2,112,224,112,0,3.918980121612549,0.3102591037750244,0.09061685191201312,0.17856597481295466,7,7,224
outage_replay_kde,3,edge0,112,256,112,0,3.8103107810020447,0.3489391803741455,0.059605064269687445,0.11839064978994429,7,7,336
outage_replay_kde,3,edge1,112,256,112,0,2.043196365237236,0.34741926193237305,0.06206674887133496,0.13631450477987528,7,7,336
outage_replay_kde,3,edge2,112,256,112,0,2.5304960906505585,0.3336975574493408,0.12805516276109433,0.2041922661010176,7,7,336
outage_replay_kde,4,edge0,112,256,112,0,2.855690658092499,0.3694572448730469,0.06237030167332185,0.17809122917242348,7,7,448
outage_replay_kde,4,edge1,112,256,112,0,1.2219104170799255,0.3554344177246094,0.11072949905480657,0.18008328694850206,7,7,448
outage_replay_kde,4,edge2,112,256,112,0,1.5042016059160233,0.33496952056884766,0.13326767916857665,0.1989333680830896,7,7,448
outage_replay_kde,5,edge0,112,256,112,0,1.8334494233131409,0.35182952880859375,0.0612852673179337,0.11926807998679578,7,7,560
outage_replay_kde,5,edge1,112,256,112,0,1.0473056137561798,0.42147207260131836,0.1612770683132112,0.3097706539556384,7,7,560
outage_replay_kde,5,edge2,112,256,112,0,1.4953285157680511,0.35512208938598633,0.09927236022693771,0.1788576883263886,7,7,560
outage_replay_kde,6,edge0,112,256,112,0,3.2101421877741814,0.3737037181854248,0.13038722442329995,0.20479783811606467,7,7,672
outage_replay_kde,6,edge1,112,256,112,0,1.3418759107589722,0.3633139133453369,0.08605466074576336,0.24098421493545175,7,7,672
outage_replay_kde,6,edge2,112,256,112,0,1.1298308223485947,0.3480715751647949,0.1082333459718419,0.17790856934152544,7,7,672
outage_replay_kde,7,edge0,112,256,112,0,1.311129368841648,0.35425281524658203,0.11058889570579465,0.17760529019869864,7,7,784
outage_replay_kde,7,edge1,112,256,112,0,1.3577605932950974,0.35231828689575195,0.11833170751508858,0.22568251239135861,7,7,784
outage_replay_kde,7,edge2,112,256,112,0,0.818269707262516,0.3526730537414551,0.11033202797573592,0.17428016243502498,7,7,784
outage_replay_kde,8,edge0,112,256,112,0,2.1667961180210114,0.3541715145111084,0.12600597057358495,0.1781368216034025,7,7,896
outage_replay_kde,8,edge1,112,256,112,0,1.222682073712349,0.33863306045532227,0.10499595691050802,0.25993858580477536,7,7,896
outage_replay_kde,8,edge2,112,256,112,0,1.04803828895092,0.3609607219696045,0.13058856771593647,0.34288694290444255,7,7,896
outage_replay_kde,9,edge0,112,256,112,0,1.8903118520975113,0.3461785316467285,0.09070980869832315,0.1608617608435452,7,7,1008
outage_replay_kde,9,edge1,112,256,112,0,1.227021984755993,0.3513188362121582,0.08763530803844333,0.17753953719511628,7,7,1008
outage_replay_kde,9,edge2,112,256,112,0,0.6824963465332985,0.337024450302124,0.09323878922233624,0.23815400409512222,7,7,1008
outage_replay_kde,10,edge0,112,256,112,0,0.6837484911084175,0.3448522090911865,0.10556402163846153,0.346165286609903,7,7,1120
outage_replay_kde,10,edge1,112,256,112,0,1.7457368224859238,0.4154646396636963,0.08396310266107321,0.17664478393271565,7,7,1120
outage_replay_kde,10,edge2,112,256,112,0,0.5518096461892128,0.35321736335754395,0.06640759369890605,0.10796201508492231,7,7,1120
outage_replay_kde,11,edge0,112,256,112,0,1.4292043298482895,0.3751106262207031,0.1070067931432277,0.2368903944734484,7,7,1232
outage_replay_kde,11,edge1,112,256,112,0,0.9968264922499657,0.3449876308441162,0.10043575032614172,0.2392810198944062,7,7,1232
outage_replay_kde,11,edge2,112,256,112,0,1.0365049615502357,0.36331987380981445,0.09990621963515878,0.15785873658023775,7,7,1232
outage_replay_kde,12,edge0,112,256,112,0,2.9886253774166107,0.3512599468231201,0.13722296724362032,0.2728113189805299,7,7,1344
outage_replay_kde,12,edge1,112,256,112,0,1.3859997689723969,0.34807896614074707,0.07990144073430981,0.23530813329853117,7,7,1344
outage_replay_kde,12,edge2,112,256,112,0,1.2536982670426369,0.35578179359436035,0.09734200892437782,0.2046888668555766,7,7,1344
outage_replay_kde,13,edge0,112,256,112,0,1.1914955377578735,0.3497037887573242,0.09767297811673156,0.17942382907494903,7,7,1456
outage_replay_kde,13,edge1,112,256,112,0,1.4689711406826973,0.6345415115356445,0.06834969909063407,0.2379391707945615,7,7,1456
outage_replay_kde,13,edge2,112,256,112,0,1.8683883994817734,0.43692541122436523,0.10291459364816546,0.19313910254277286,7,7,1456
outage_replay_kde,14,edge0,112,256,112,0,0.7975247204303741,0.3336775302886963,0.10200021242988962,0.23833127273246646,7,7,1568
outage_replay_kde,14,edge1,112,256,112,0,0.46969807147979736,0.4213414192199707,0.055722993931600025,0.11811138829216361,7,7,1568
outage_replay_kde,14,edge2,112,256,112,0,1.553390309214592,0.3727538585662842,0.14388851053081453,0.23891503922641277,7,7,1568
outage_replay_kde,15,edge0,112,256,112,0,2.4027044475078583,0.34386515617370605,0.09997674154250749,0.18001755559816957,7,7,1680
outage_replay_kde,15,edge1,112,256,112,0,1.3504683747887611,0.4781827926635742,0.10359315574169159,0.2391057552304119,7,7,1680
outage_replay_kde,15,edge2,112,256,112,0,2.3294041603803635,0.36501240730285645,0.1499311980857913,0.29369913460686803,7,7,1680
outage_replay_kde,16,edge0,112,256,112,0,2.59218929708004,0.342083215713501,0.13864200866581605,0.35689417482353747,7,7,1792
outage_replay_kde,16,edge1,112,256,112,0,0.9486853256821632,0.353426456451416,0.041290104522236755,0.09680173778906465,7,7,1792
outage_replay_kde,16,edge2,112,256,112,0,0.4736665263772011,0.476177453994751,0.11702072763416384,0.23751386534422636,7,7,1792
outage_replay_kde,17,edge0,112,256,112,0,2.244157150387764,0.3441958427429199,0.07719104836827942,0.17921418673358858,7,7,1904
outage_replay_kde,17,edge1,112,256,112,0,0.5770492292940617,0.3795442581176758,0.08447595090339226,0.2968719827476889,7,7,1904
outage_replay_kde,17,edge2,112,256,112,0,1.462831899523735,0.3386218547821045,0.15256511749300575,0.26954559865407646,7,7,1904
outage_replay_kde,18,edge0,112,256,112,0,1.6945621594786644,0.3584458827972412,0.12106258285764072,0.1929293901193887,7,7,2016
outage_replay_kde,18,edge1,112,256,112,0,1.2798244953155518,0.3372933864593506,0.16935914362381613,0.23627658328041434,7,7,2016
outage_replay_kde,18,edge2,112,256,112,0,2.1551205664873123,0.4915769100189209,0.04786444568474378,0.1748960972763598,7,7,2016
outage_replay_kde,19,edge0,112,256,112,0,2.1141752153635025,0.4162113666534424,0.04710830980911851,0.11758629069663584,7,7,2128
outage_replay_kde,19,edge1,112,256,112,0,0.8314115703105927,0.3352327346801758,0.06763135625182518,0.11887470190413295,7,7,2128
outage_replay_kde,19,edge2,112,256,112,0,1.425568699836731,0.34470438957214355,0.1015734261433993,0.17876724153757095,7,7,2128
outage_replay_kde,20,edge0,112,256,96,16,1.332134272903204,0.6840183734893799,0.05931721107876733,0.12725314421407927,7,7,2240
outage_replay_kde,20,edge1,112,256,112,0,1.505587562918663,0.3444373607635498,0.11359518703206309,0.1786690321750939,7,7,2240
outage_replay_kde,20,edge2,112,256,112,0,2.0746955424547195,0.3602769374847412,0.0951037396776623,0.23570172814652324,7,7,2240
outage_replay_kde,21,edge0,112,256,96,16,1.1449442654848099,0.37858128547668457,0.05685083066028784,0.1791972650680691,7,7,2352
outage_replay_kde,21,edge1,112,256,112,0,0.960164338350296,0.3417701721191406,0.08711841176929218,0.19071419769898057,7,7,2352
outage_replay_kde,21,edge2,112,256,112,0,1.7582525163888931,0.334075927734375,0.12229061609001032,0.29745401651598513,7,7,2352
outage_replay_kde,22,edge0,112,256,96,16,1.3300862833857536,0.35937023162841797,0.12047740831195242,0.2952433524187654,7,7,2464
outage_replay_kde,22,edge1,112,256,112,0,1.4659174978733063,0.34978818893432617,0.1012630336419014,0.23874935088679194,7,7,2464
outage_replay_kde,22,edge2,112,256,112,0,0.8220680058002472,0.3553180694580078,0.09524667858412224,0.1976562556810677,7,7,2464
outage_replay_kde,23,edge0,112,256,96,16,0.7326755523681641,0.3757898807525635,0.1374848939276316,0.23430467094294727,7,7,2576
outage_replay_kde,23,edge1,112,256,112,0,1.3761414587497711,0.33742594718933105,0.10341898149012455,0.1780270340386778,7,7,2576
outage_replay_kde,23,edge2,112,256,112,0,0.7488222122192383,0.42738962173461914,0.06786180340817996,0.1202651720959693,7,7,2576
outage_replay_kde,24,edge0,112,256,96,16,2.110792115330696,0.35143446922302246,0.07425549614896117,0.13438008888624609,7,7,2688
outage_replay_kde,24,edge1,112,256,112,0,0.8970245271921158,0.3620948791503906,0.07769425226641553,0.1294322838075459,7,7,2688
outage_replay_kde,24,edge2,112,256,112,0,0.8875815272331238,0.36871862411499023,0.07879260797718805,0.11934770224615932,7,7,2688
outage_replay_kde,25,edge0,112,256,96,16,0.9283248484134674,0.38216495513916016,0.053570568642459696,0.11722358386032283,7,7,2800
outage_replay_kde,25,edge1,112,256,112,0,1.4766435623168945,0.3566298484802246,0.09786851770643677,0.16527684498578307,7,7,2800
outage_replay_kde,25,edge2,112,256,112,0,0.3372010588645935,0.36368513107299805,0.0689708698607449,0.11655510496348143,7,7,2800
outage_replay_kde,26,edge0,112,256,96,16,0.7047517076134682,0.35762810707092285,0.0811121256490228,0.18025696557015178,7,7,2912
outage_replay_kde,26,edge1,112,256,112,0,3.056848406791687,0.37746286392211914,0.09298594771618289,0.17842620774172246,7,7,2912
outage_replay_kde,26,edge2,112,256,112,0,2.6866841837763786,0.370438814163208,0.04215471799086247,0.09558613854460418,7,7,2912
outage_replay_kde,27,edge0,112,256,96,16,2.358185261487961,0.3355112075805664,0.11571000952323637,0.23837755946442485,7,7,3024
outage_replay_kde,27,edge1,112,256,112,0,0.5115152224898338,0.3504307270050049,0.08928804215975106,0.17921365262009203,7,7,3024
outage_replay_kde,27,edge2,112,256,112,0,2.9982013814151287,0.35591912269592285,0.14662731339090637,0.2357736963313073,7,7,3024
outage_replay_kde,28,edge0,112,256,96,16,1.3903152644634247,0.4208085536956787,0.06555178511008052,0.214377612574026,7,7,3136
outage_replay_kde,28,edge1,112,256,112,0,1.5706467106938362,0.3504791259765625,0.09589791314543358,0.292761845048517,7,7,3136
outage_replay_kde,28,edge2,112,256,112,0,1.017012033611536,0.3716573715209961,0.0525466623948887,0.11977284378372133,7,7,3136
outage_replay_kde,29,edge0,112,256,96,16,1.2584841549396515,0.33516621589660645,0.07615643291480022,0.17898818175308406,7,7,3248
outage_replay_kde,29,edge1,112,256,112,0,2.438558951020241,0.3620269298553467,0.07804019073955715,0.1798917131964117,7,7,3248
outage_replay_kde,29,edge2,112,256,112,0,1.410647064447403,0.3722989559173584,0.08786676062404045,0.1919939152430743,7,7,3248
outage_replay_kde,30,edge0,112,256,96,16,1.1286995708942413,0.37892699241638184,0.0811532233545602,0.20257307239808142,7,7,3360
outage_replay_kde,30,edge1,112,256,112,0,1.3101216852664948,0.3459908962249756,0.0497887598217598,0.1428396471310407,7,7,3360
outage_replay_kde,30,edge2,112,256,112,0,1.6923338063061237,0.3589973449707031,0.10350239273559834,0.2248923280276358,7,7,3360
outage_replay_kde,31,edge0,112,256,96,16,1.4332397729158401,0.3406345844268799,0.10802032096894001,0.17791370023041964,7,7,3472
outage_replay_kde,31,edge1,112,256,112,0,1.8820499777793884,0.346721887588501,0.11538664125172156,0.19867373863235116,7,7,3472
outage_replay_kde,31,edge2,112,256,112,0,3.426226034760475,0.35489916801452637,0.084836326639301,0.178954373113811,7,7,3472
outage_replay_kde,32,edge0,112,256,96,16,0.7130244448781013,0.36814427375793457,0.05918276256542852,0.1328188395127654,7,7,3584
outage_replay_kde,32,edge1,112,256,112,0,2.023980639874935,0.3572556972503662,0.07171597029082477,0.14528269576840103,7,7,3584
outage_replay_kde,32,edge2,112,256,112,0,1.7126006223261356,0.41112303733825684,0.03434710149719779,0.060479430248960846,7,7,3584
outage_replay_kde,33,edge0,112,256,96,16,1.1359224691987038,0.35412001609802246,0.07372930152189096,0.14616576419211924,7,7,3696
outage_replay_kde,33,edge1,112,256,112,0,1.3007249385118484,0.3388850688934326,0.089220618629562,0.15265488158911467,7,7,3696
outage_replay_kde,33,edge2,112,256,112,0,0.5136130675673485,0.3571329116821289,0.07628994142370564,0.18019693205133078,7,7,3696
outage_replay_kde,34,edge0,112,256,96,16,0.6551645621657372,0.36597490310668945,0.08307903953350453,0.12080630473792553,7,7,3808
outage_replay_kde,34,edge1,112,256,112,0,2.509278744459152,0.3354778289794922,0.1261458944728864,0.17896405328065157,7,7,3808
outage_replay_kde,34,edge2,112,256,112,0,1.564724139869213,0.345304012298584,0.07451219886674412,0.11887001176364718,7,7,3808
outage_replay_kde,35,edge0,112,256,96,16,0.7841805145144463,0.33768749237060547,0.11036466179135115,0.2021456928923726,7,7,3920
outage_replay_kde,35,edge1,112,256,112,0,0.8983584642410278,0.35338687896728516,0.08488692472954946,0.1760243228636682,7,7,3920
outage_replay_kde,35,edge2,112,256,112,0,0.9146324247121811,0.35867929458618164,0.07646143942006997,0.12076457426883279,7,7,3920
outage_replay_kde,36,edge0,112,256,96,16,3.1009393110871315,0.35507845878601074,0.10391351663500988,0.1586657476145774,7,7,4032
outage_replay_kde,36,edge1,112,256,112,0,2.6991459913551807,0.34347105026245117,0.0990509279737515,0.18237074231728911,7,7,4032
outage_replay_kde,36,edge2,112,256,112,0,0.6690676361322403,0.3408632278442383,0.13607292890083045,0.2927834182046354,7,7,4032
outage_replay_kde,37,edge0,112,256,96,16,0.6711471974849701,0.4435312747955322,0.10805576062117665,0.17796033388003707,7,7,4144
outage_replay_kde,37,edge1,112,256,112,0,1.2463363856077194,0.4515233039855957,0.09259247683387782,0.12432554899714887,7,7,4144
outage_replay_kde,37,edge2,112,256,112,0,2.0120986327528954,0.4473447799682617,0.07365876116922923,0.1822984537575394,7,7,4144
outage_replay_kde,38,edge0,112,256,96,16,0.582606203854084,0.3538389205932617,0.049555451508707916,0.12347787525504827,7,7,4256
outage_replay_kde,38,edge1,112,256,112,0,0.6393483057618141,0.35933351516723633,0.07872161684956934,0.22148226690478623,7,7,4256
outage_replay_kde,38,edge2,112,256,112,0,1.9909999296069145,0.34091615676879883,0.09816205183908876,0.1774148193653673,7,7,4256
outage_replay_kde,39,edge0,112,256,96,16,0.739743061363697,0.36762189865112305,0.08024619757183497,0.17885282752104104,7,7,4368
outage_replay_kde,39,edge1,112,256,112,0,0.7930528819561005,0.3354814052581787,0.05995276443926351,0.15395648684352636,7,7,4368
outage_replay_kde,39,edge2,112,256,112,0,1.0553519129753113,0.33652591705322266,0.10744151629374496,0.268679111963138,7,7,4368
outage_replay_kde,40,edge0,112,256,96,16,2.967269256711006,0.35089635848999023,0.07862527258638041,0.12514297146888553,7,7,4480
outage_replay_kde,40,edge1,112,256,112,0,1.5853091776371002,0.35436201095581055,0.09855577376271997,0.16418606042861938,7,7,4480
outage_replay_kde,40,edge2,112,256,112,0,1.1692878678441048,0.33394813537597656,0.09583965236587184,0.16250881366431713,7,7,4480
outage_replay_kde,41,edge0,112,256,96,16,0.7448487654328346,0.350114107131958,0.08830436359955181,0.17858654609881341,7,7,4592
outage_replay_kde,41,edge1,112,256,112,0,1.024770587682724,0.3654618263244629,0.05529395876718419,0.11696136137470603,7,7,4592
outage_replay_kde,41,edge2,112,256,112,0,1.8205108270049095,0.34025001525878906,0.10699782999498504,0.1788627221249044,7,7,4592
outage_replay_kde,42,edge0,112,256,96,16,0.9520372450351715,0.35378122329711914,0.059199293147136144,0.17979676348456802,7,7,4704
outage_replay_kde,42,edge1,112,256,112,0,1.5627572759985924,0.34359073638916016,0.07469147470380579,0.1797890611924231,7,7,4704
outage_replay_kde,42,edge2,112,256,112,0,1.8362365290522575,0.373227596282959,0.13242092376042688,0.19232673896476626,7,7,4704
outage_replay_kde,43,edge0,112,256,96,16,1.5781884416937828,0.3437981605529785,0.10280609678828731,0.17915626545436678,7,7,4816
outage_replay_kde,43,edge1,112,256,112,0,2.582084447145462,0.37133145332336426,0.12603021386478627,0.18586106481961906,7,7,4816
outage_replay_kde,43,edge2,112,256,112,0,1.4795098006725311,0.5928609371185303,0.09105072429935847,0.1797678901348263,7,7,4816
